Length,Method,Size,Cmpr,Date    Time,CRC-32,Name
41762,Defl:X,6301,85%,2024-01-05 19:00,155ed190,pcd/es/2005_apr_toc.htm
27469,Defl:X,4612,83%,2024-01-05 19:00,01c28ecd,pcd/es/2005_jan_toc.htm
33507,Defl:X,5344,84%,2024-01-05 19:00,e1c050a9,pcd/es/2005_jul_toc.htm
31031,Defl:X,4950,84%,2024-01-05 19:00,cdfa4d01,pcd/es/2005_nov_toc.htm
33674,Defl:X,5274,84%,2024-01-05 19:00,3069c1ae,pcd/es/2005_oct_toc.htm
56196,Defl:X,7993,86%,2024-01-05 19:00,31f8fb38,pcd/es/2006_apr_toc.htm
41267,Defl:X,6325,85%,2024-01-05 19:00,267fb395,pcd/es/2006_jan_toc.htm
56408,Defl:X,7795,86%,2024-01-05 19:00,122e0179,pcd/es/2006_jul_toc.htm
36118,Defl:X,5546,85%,2024-01-05 19:00,3f0fe8ba,pcd/es/2006_oct_toc.htm
31692,Defl:X,5037,84%,2024-01-05 19:00,200f4484,pcd/es/2007_apr_toc.htm
31339,Defl:X,4997,84%,2024-01-05 19:00,ee6aad7c,pcd/es/2007_jan_toc.htm
42731,Defl:X,6600,85%,2024-01-05 19:00,9db7d851,pcd/es/2007_jul_toc.htm
50570,Defl:X,7470,85%,2024-01-05 19:00,fa8ffa74,pcd/es/2007_oct_toc.htm
50304,Defl:X,7197,86%,2024-01-05 19:00,f3c79492,pcd/es/2008_apr_toc.htm
47758,Defl:X,7101,85%,2024-01-05 19:00,0e28fb32,pcd/es/2008_jan_toc.htm
48525,Defl:X,7309,85%,2024-01-05 19:00,f3ca691e,pcd/es/2008_jul_toc.htm
52506,Defl:X,7873,85%,2024-01-05 19:00,541b1e8f,pcd/es/2008_oct_toc.htm
56277,Defl:X,8386,85%,2024-01-05 19:00,8c7d7595,pcd/es/2009_apr_toc.htm
56794,Defl:X,8115,86%,2024-01-05 19:00,92d0777e,pcd/es/2009_jan_toc.htm
45693,Defl:X,6706,85%,2024-01-05 19:00,2fc4e070,pcd/es/2009_jul_toc.htm
38490,Defl:X,6371,83%,2024-01-05 19:00,86b13e76,pcd/es/2009_oct_toc.htm
24020,Defl:X,5706,76%,2024-01-05 19:00,6228cda9,pcd/es/2010_jan_toc.htm
23423,Defl:X,5467,77%,2024-01-05 19:00,d9a20cc6,pcd/es/2010_jul_toc.htm
23565,Defl:X,5700,76%,2024-01-05 19:00,6b093f65,pcd/es/2010_mar_toc.htm
25862,Defl:X,6249,76%,2024-01-05 19:00,cf170045,pcd/es/2010_may_toc.htm
22199,Defl:X,4965,78%,2024-01-05 19:00,c28e2420,pcd/es/2010_nov_toc.htm
23228,Defl:X,5223,78%,2024-01-05 19:00,675529fb,pcd/es/2010_sep_toc.htm
26315,Defl:X,6320,76%,2024-01-05 19:00,8ccc4cf2,pcd/es/2011_jan_toc.htm
25058,Defl:X,6019,76%,2024-01-05 19:00,08f0f956,pcd/es/2011_jul_toc.htm
24272,Defl:X,5806,76%,2024-01-05 19:00,b7c174b2,pcd/es/2011_mar_toc.htm
25713,Defl:X,6356,75%,2024-01-05 19:00,3c5447b0,pcd/es/2011_may_toc.htm
31281,Defl:X,7375,76%,2024-01-05 19:00,ef99f023,pcd/es/2011_nov_toc.htm
27542,Defl:X,6704,76%,2024-01-05 19:00,e624863e,pcd/es/2011_sep_toc.htm
160362,Defl:X,33730,79%,2024-01-05 19:00,a484676f,pcd/es/2012_toc.htm
149798,Defl:X,31313,79%,2024-01-05 19:00,66c496ea,pcd/es/2013_toc.htm
38941,Defl:X,10140,74%,2024-01-05 19:00,ab52f56d,pcd/es/2014_toc.htm
38854,Defl:X,8226,79%,2024-01-05 19:00,dc6afd50,pcd/es/archive_es.htm
197702,Defl:X,64620,67%,2024-01-05 19:00,f7f580e9,pcd/index.htm
101786,Defl:X,18350,82%,2024-01-05 19:00,a4a55836,pcd/issues/2004/apr/03_0009.htm
89329,Defl:X,22165,75%,2024-01-05 19:00,8c3c397f,pcd/issues/2004/apr/03_0017.htm
53239,Defl:X,11381,79%,2024-01-05 19:00,b49576ee,pcd/issues/2004/apr/03_0018.htm
87702,Defl:X,19454,78%,2024-01-05 19:00,52bccd70,pcd/issues/2004/apr/03_0019.htm
33552,Defl:X,8734,74%,2024-01-05 19:00,20d72d67,pcd/issues/2004/apr/03_0030.htm
37875,Defl:X,10068,73%,2024-01-05 19:00,ab2947a6,pcd/issues/2004/apr/03_0032.htm
20988,Defl:X,5324,75%,2024-01-05 19:00,df9b0654,pcd/issues/2004/apr/03_0034.htm
26994,Defl:X,6448,76%,2024-01-05 19:00,9d067afb,pcd/issues/2004/apr/04_0002.htm
28236,Defl:X,7669,73%,2024-01-05 19:00,d1faeec2,pcd/issues/2004/apr/04_0005.htm
26322,Defl:X,6423,76%,2024-01-05 19:00,ae73a738,pcd/issues/2004/apr/04_0006.htm
23595,Defl:X,5915,75%,2024-01-05 19:00,e3a50f4d,pcd/issues/2004/apr/04_0007.htm
53129,Defl:X,15005,72%,2024-01-05 19:00,902eb6d7,pcd/issues/2004/apr/04_0009.htm
21052,Defl:X,4950,77%,2024-01-05 19:00,0e30c681,pcd/issues/2004/apr/04_0011.htm
26976,Defl:X,6764,75%,2024-01-05 19:00,e4d4d2ed,pcd/issues/2004/apr/04_0012.htm
29759,Defl:X,7580,75%,2024-01-05 19:00,69b93885,pcd/issues/2004/apr/04_0013.htm
16504,Defl:X,3723,77%,2024-01-05 19:00,9461161a,pcd/issues/2004/apr/cover.htm
34017,Defl:X,5198,85%,2024-01-05 19:00,64aadc2c,pcd/issues/2004/apr/toc.htm
46555,Defl:X,13607,71%,2024-01-05 19:00,88d519ad,pcd/issues/2004/jan/03_0001.htm
88102,Defl:X,19525,78%,2024-01-05 19:00,2b231938,pcd/issues/2004/jan/03_00010a.htm
25076,Defl:X,5736,77%,2024-01-05 19:00,ed650d73,pcd/issues/2004/jan/03_00021.htm
91740,Defl:X,17748,81%,2024-01-05 19:00,5194e5f2,pcd/issues/2004/jan/03_0005.htm
55109,Defl:X,14363,74%,2024-01-05 19:00,fb1c6498,pcd/issues/2004/jan/03_0007.htm
104123,Defl:X,18893,82%,2024-01-05 19:00,471af204,pcd/issues/2004/jan/03_0008.htm
77570,Defl:X,20077,74%,2024-01-05 19:00,192ff802,pcd/issues/2004/jan/03_0010b.htm
68640,Defl:X,18675,73%,2024-01-05 19:00,a495667c,pcd/issues/2004/jan/03_0011.htm
138771,Defl:X,33202,76%,2024-01-05 19:00,d396b6b8,pcd/issues/2004/jan/03_0012.htm
154033,Defl:X,24025,84%,2024-01-05 19:00,809ed30a,pcd/issues/2004/jan/03_0015.htm
29845,Defl:X,7893,74%,2024-01-05 19:00,3a7bc681,pcd/issues/2004/jan/03_0023.htm
43099,Defl:X,11782,73%,2024-01-05 19:00,5cbeaab1,pcd/issues/2004/jan/03_0024.htm
27886,Defl:X,7136,74%,2024-01-05 19:00,e560b79c,pcd/issues/2004/jan/03_0031.htm
69005,Defl:X,17798,74%,2024-01-05 19:00,c28459bd,pcd/issues/2004/jan/03_0033.htm
22317,Defl:X,5256,76%,2024-01-05 19:00,b603a250,pcd/issues/2004/jan/03_0039a.htm
22061,Defl:X,5147,77%,2024-01-05 19:00,ac5f285a,pcd/issues/2004/jan/03_0039b.htm
16858,Defl:X,3910,77%,2024-01-05 19:00,89c0634a,pcd/issues/2004/jan/cover.htm
36564,Defl:X,5444,85%,2024-01-05 19:00,7ca5b5d5,pcd/issues/2004/jan/toc.htm
93398,Defl:X,17638,81%,2024-01-05 19:00,5774834a,pcd/issues/2004/jul/03_0013.htm
74677,Defl:X,19002,75%,2024-01-05 19:00,768df089,pcd/issues/2004/jul/03_0020.htm
68611,Defl:X,15749,77%,2024-01-05 19:00,08078bcc,pcd/issues/2004/jul/03_0029.htm
60960,Defl:X,17435,71%,2024-01-05 19:00,966bf38c,pcd/issues/2004/jul/04_0001.htm
118495,Defl:X,24144,80%,2024-01-05 19:00,a02ed6b4,pcd/issues/2004/jul/04_0016.htm
55832,Defl:X,14888,73%,2024-01-05 19:00,cde1ada4,pcd/issues/2004/jul/04_0030.htm
50134,Defl:X,13022,74%,2024-01-05 19:00,78bb3836,pcd/issues/2004/jul/04_0031.htm
51730,Defl:X,14775,71%,2024-01-05 19:00,71ae22e2,pcd/issues/2004/jul/04_0033.htm
28537,Defl:X,7819,73%,2024-01-05 19:00,70f4fe59,pcd/issues/2004/jul/04_0040.htm
66316,Defl:X,18065,73%,2024-01-05 19:00,24428056,pcd/issues/2004/jul/04_0043.htm
29926,Defl:X,8062,73%,2024-01-05 19:00,0c505372,pcd/issues/2004/jul/04_0044.htm
20408,Defl:X,4623,77%,2024-01-05 19:00,b5ca654f,pcd/issues/2004/jul/04_0051.htm
37091,Defl:X,10124,73%,2024-01-05 19:00,88da989c,pcd/issues/2004/jul/04_0054.htm
16479,Defl:X,3732,77%,2024-01-05 19:00,94003e04,pcd/issues/2004/jul/cover.htm
31459,Defl:X,5234,83%,2024-01-05 19:00,ef2ef82f,pcd/issues/2004/jul/toc.htm
167845,Defl:X,27424,84%,2024-01-05 19:00,15449f26,pcd/issues/2004/oct/03_0036.htm
60199,Defl:X,15366,75%,2024-01-05 19:00,aa873aaf,pcd/issues/2004/oct/03_0037.htm
92962,Defl:X,20121,78%,2024-01-05 19:00,bd23c9f5,pcd/issues/2004/oct/03_0038.htm
121467,Defl:X,23530,81%,2024-01-05 19:00,14980604,pcd/issues/2004/oct/04_0004.htm
91361,Defl:X,22477,75%,2024-01-05 19:00,84563139,pcd/issues/2004/oct/04_0015.htm
143295,Defl:X,36345,75%,2024-01-05 19:00,7b2a810b,pcd/issues/2004/oct/04_0019.htm
76306,Defl:X,16950,78%,2024-01-05 19:00,575363e2,pcd/issues/2004/oct/04_0020.htm
107558,Defl:X,19711,82%,2024-01-05 19:00,c2f6c198,pcd/issues/2004/oct/04_0021.htm
59455,Defl:X,13590,77%,2024-01-05 19:00,88ec1d09,pcd/issues/2004/oct/04_0023.htm
97185,Defl:X,23510,76%,2024-01-05 19:00,055ccaa8,pcd/issues/2004/oct/04_0028.htm
104640,Defl:X,23666,77%,2024-01-05 19:00,7abb5386,pcd/issues/2004/oct/04_0034.htm
77568,Defl:X,15596,80%,2024-01-05 19:00,c7bd2abf,pcd/issues/2004/oct/04_0035.htm
205683,Defl:X,30567,85%,2024-01-05 19:00,aeace297,pcd/issues/2004/oct/04_0041.htm
51648,Defl:X,13825,73%,2024-01-05 19:00,1c68fdd7,pcd/issues/2004/oct/04_0047.htm
34666,Defl:X,7179,79%,2024-01-05 19:00,9a6a77de,pcd/issues/2004/oct/04_0056.htm
103063,Defl:X,21705,79%,2024-01-05 19:00,99e98d9b,pcd/issues/2004/oct/04_0058.htm
27835,Defl:X,7157,74%,2024-01-05 19:00,ac7c712f,pcd/issues/2004/oct/04_0060.htm
40656,Defl:X,11302,72%,2024-01-05 19:00,7956d9ff,pcd/issues/2004/oct/04_0067.htm
81559,Defl:X,22885,72%,2024-01-05 19:00,2f5aff85,pcd/issues/2004/oct/04_0070.htm
31986,Defl:X,7902,75%,2024-01-05 19:00,a300d0dd,pcd/issues/2004/oct/04_0074.htm
46417,Defl:X,12552,73%,2024-01-05 19:00,b4854f06,pcd/issues/2004/oct/04_0084.htm
32420,Defl:X,8582,74%,2024-01-05 19:00,cfbbdf4e,pcd/issues/2004/oct/04_0092.htm
16881,Defl:X,3922,77%,2024-01-05 19:00,52b82687,pcd/issues/2004/oct/cover.htm
44753,Defl:X,6792,85%,2024-01-05 19:00,4748ce4e,pcd/issues/2004/oct/toc.htm
23539,Defl:X,5999,75%,2024-01-05 19:00,cbab8b03,pcd/issues/2005/apr/04_0039_es.htm
23804,Defl:X,6057,75%,2024-01-05 19:00,6f81fa2b,pcd/issues/2005/apr/04_0039_fr.htm
26506,Defl:X,6359,76%,2024-01-05 19:00,d9066320,pcd/issues/2005/apr/04_0039_zhs.htm
26522,Defl:X,6359,76%,2024-01-05 19:00,8b4ab7f4,pcd/issues/2005/apr/04_0039_zht.htm
70867,Defl:X,18688,74%,2024-01-05 19:00,d19f9014,pcd/issues/2005/apr/04_0039.htm
23776,Defl:X,5821,76%,2024-01-05 19:00,61e661f4,pcd/issues/2005/apr/04_0049_es.htm
23646,Defl:X,5818,75%,2024-01-05 19:00,da1570b6,pcd/issues/2005/apr/04_0049_fr.htm
25747,Defl:X,5957,77%,2024-01-05 19:00,1af96f53,pcd/issues/2005/apr/04_0049_zhs.htm
25761,Defl:X,5970,77%,2024-01-05 19:00,4f7f0065,pcd/issues/2005/apr/04_0049_zht.htm
71169,Defl:X,15948,78%,2024-01-05 19:00,9b3229bf,pcd/issues/2005/apr/04_0049.htm
24186,Defl:X,6082,75%,2024-01-05 19:00,39d847c0,pcd/issues/2005/apr/04_0063_es.htm
24823,Defl:X,6223,75%,2024-01-05 19:00,de049fe8,pcd/issues/2005/apr/04_0063_fr.htm
26721,Defl:X,6290,77%,2024-01-05 19:00,bc0349e9,pcd/issues/2005/apr/04_0063_zhs.htm
26735,Defl:X,6292,77%,2024-01-05 19:00,f81009ce,pcd/issues/2005/apr/04_0063_zht.htm
67797,Defl:X,15895,77%,2024-01-05 19:00,edf2d94b,pcd/issues/2005/apr/04_0063.htm
22300,Defl:X,5374,76%,2024-01-05 19:00,3daf5176,pcd/issues/2005/apr/04_0064_es.htm
22600,Defl:X,5429,76%,2024-01-05 19:00,9640765b,pcd/issues/2005/apr/04_0064_fr.htm
23863,Defl:X,5622,76%,2024-01-05 19:00,553a04ec,pcd/issues/2005/apr/04_0064_zhs.htm
23864,Defl:X,5626,76%,2024-01-05 19:00,8a7b6db0,pcd/issues/2005/apr/04_0064_zht.htm
51874,Defl:X,13646,74%,2024-01-05 19:00,58554c18,pcd/issues/2005/apr/04_0064.htm
23625,Defl:X,5814,75%,2024-01-05 19:00,9438e1ed,pcd/issues/2005/apr/04_0089_es.htm
23672,Defl:X,5804,76%,2024-01-05 19:00,0561b078,pcd/issues/2005/apr/04_0089_fr.htm
25593,Defl:X,5990,77%,2024-01-05 19:00,c4a4d553,pcd/issues/2005/apr/04_0089_zhs.htm
25618,Defl:X,6001,77%,2024-01-05 19:00,9886a66d,pcd/issues/2005/apr/04_0089_zht.htm
73320,Defl:X,19016,74%,2024-01-05 19:00,e1db441c,pcd/issues/2005/apr/04_0089.htm
25467,Defl:X,6502,75%,2024-01-05 19:00,d4406c39,pcd/issues/2005/apr/04_0090_es.htm
26006,Defl:X,6376,76%,2024-01-05 19:00,c1fca915,pcd/issues/2005/apr/04_0090_fr.htm
28243,Defl:X,6594,77%,2024-01-05 19:00,c150ef8c,pcd/issues/2005/apr/04_0090_zhs.htm
28269,Defl:X,6599,77%,2024-01-05 19:00,e9a256fc,pcd/issues/2005/apr/04_0090_zht.htm
78545,Defl:X,20438,74%,2024-01-05 19:00,ca68e425,pcd/issues/2005/apr/04_0090.htm
23559,Defl:X,5900,75%,2024-01-05 19:00,3c90cf4e,pcd/issues/2005/apr/04_0093_es.htm
23697,Defl:X,5869,75%,2024-01-05 19:00,4c5b61a2,pcd/issues/2005/apr/04_0093_fr.htm
25337,Defl:X,6092,76%,2024-01-05 19:00,21aa0761,pcd/issues/2005/apr/04_0093_zhs.htm
25350,Defl:X,6083,76%,2024-01-05 19:00,03351fed,pcd/issues/2005/apr/04_0093_zht.htm
88123,Defl:X,22331,75%,2024-01-05 19:00,4f70ad95,pcd/issues/2005/apr/04_0093.htm
24226,Defl:X,6057,75%,2024-01-05 19:00,0941f5b7,pcd/issues/2005/apr/04_0095_es.htm
24551,Defl:X,6070,75%,2024-01-05 19:00,05f99321,pcd/issues/2005/apr/04_0095_fr.htm
26277,Defl:X,6334,76%,2024-01-05 19:00,a8564597,pcd/issues/2005/apr/04_0095_zhs.htm
26291,Defl:X,6342,76%,2024-01-05 19:00,084e0571,pcd/issues/2005/apr/04_0095_zht.htm
75591,Defl:X,16738,78%,2024-01-05 19:00,45715d86,pcd/issues/2005/apr/04_0095.htm
23405,Defl:X,5833,75%,2024-01-05 19:00,9162f151,pcd/issues/2005/apr/04_0098_es.htm
23276,Defl:X,5689,76%,2024-01-05 19:00,bee23b89,pcd/issues/2005/apr/04_0098_fr.htm
25133,Defl:X,5921,76%,2024-01-05 19:00,e883e9f6,pcd/issues/2005/apr/04_0098_zhs.htm
25147,Defl:X,5940,76%,2024-01-05 19:00,a240e4f9,pcd/issues/2005/apr/04_0098_zht.htm
69933,Defl:X,18704,73%,2024-01-05 19:00,b2223745,pcd/issues/2005/apr/04_0098.htm
24055,Defl:X,6031,75%,2024-01-05 19:00,7c95de07,pcd/issues/2005/apr/04_0104_es.htm
24263,Defl:X,5982,75%,2024-01-05 19:00,208352a2,pcd/issues/2005/apr/04_0104_fr.htm
26204,Defl:X,6217,76%,2024-01-05 19:00,5ceb0183,pcd/issues/2005/apr/04_0104_zhs.htm
26216,Defl:X,6224,76%,2024-01-05 19:00,606374a7,pcd/issues/2005/apr/04_0104_zht.htm
89857,Defl:X,19299,79%,2024-01-05 19:00,d4ff263f,pcd/issues/2005/apr/04_0104.htm
23872,Defl:X,5960,75%,2024-01-05 19:00,a6eef421,pcd/issues/2005/apr/04_0112_es.htm
23930,Defl:X,5949,75%,2024-01-05 19:00,97eb2d40,pcd/issues/2005/apr/04_0112_fr.htm
26160,Defl:X,6150,77%,2024-01-05 19:00,ac039dcd,pcd/issues/2005/apr/04_0112_zhs.htm
26233,Defl:X,6146,77%,2024-01-05 19:00,850d58b0,pcd/issues/2005/apr/04_0112_zht.htm
70867,Defl:X,15603,78%,2024-01-05 19:00,47935591,pcd/issues/2005/apr/04_0112.htm
24114,Defl:X,6098,75%,2024-01-05 19:00,b150e215,pcd/issues/2005/apr/04_0114_es.htm
24712,Defl:X,6172,75%,2024-01-05 19:00,f58e604b,pcd/issues/2005/apr/04_0114_fr.htm
26884,Defl:X,6392,76%,2024-01-05 19:00,1a5ad49f,pcd/issues/2005/apr/04_0114_zhs.htm
26898,Defl:X,6392,76%,2024-01-05 19:00,9da63f5e,pcd/issues/2005/apr/04_0114_zht.htm
97111,Defl:X,17605,82%,2024-01-05 19:00,a03e18a5,pcd/issues/2005/apr/04_0114.htm
24211,Defl:X,5974,75%,2024-01-05 19:00,7a60daac,pcd/issues/2005/apr/04_0115_es.htm
24293,Defl:X,5978,75%,2024-01-05 19:00,6d74d7b0,pcd/issues/2005/apr/04_0115_fr.htm
26038,Defl:X,6196,76%,2024-01-05 19:00,f44bebbf,pcd/issues/2005/apr/04_0115_zhs.htm
26052,Defl:X,6194,76%,2024-01-05 19:00,7c0f8027,pcd/issues/2005/apr/04_0115_zht.htm
124484,Defl:X,23493,81%,2024-01-05 19:00,0f659db5,pcd/issues/2005/apr/04_0115.htm
23695,Defl:X,5828,75%,2024-01-05 19:00,bc270b32,pcd/issues/2005/apr/04_0128_es.htm
24130,Defl:X,5793,76%,2024-01-05 19:00,d83e36e4,pcd/issues/2005/apr/04_0128_fr.htm
25986,Defl:X,6040,77%,2024-01-05 19:00,e46849e8,pcd/issues/2005/apr/04_0128_zhs.htm
26002,Defl:X,6049,77%,2024-01-05 19:00,731d9a9d,pcd/issues/2005/apr/04_0128_zht.htm
75295,Defl:X,17388,77%,2024-01-05 19:00,3052c0d8,pcd/issues/2005/apr/04_0128.htm
23406,Defl:X,5716,76%,2024-01-05 19:00,ddaaa5ca,pcd/issues/2005/apr/04_0131_es.htm
23973,Defl:X,5812,76%,2024-01-05 19:00,0567db4d,pcd/issues/2005/apr/04_0131_fr.htm
25427,Defl:X,5961,77%,2024-01-05 19:00,f4ab0fd0,pcd/issues/2005/apr/04_0131_zhs.htm
25441,Defl:X,5968,77%,2024-01-05 19:00,ea78b7bc,pcd/issues/2005/apr/04_0131_zht.htm
98756,Defl:X,22161,78%,2024-01-05 19:00,6cf64ac8,pcd/issues/2005/apr/04_0131.htm
23434,Defl:X,5859,75%,2024-01-05 19:00,90c0f2d6,pcd/issues/2005/apr/04_0132_es.htm
23792,Defl:X,5922,75%,2024-01-05 19:00,fdd70157,pcd/issues/2005/apr/04_0132_fr.htm
25504,Defl:X,6128,76%,2024-01-05 19:00,150bd83d,pcd/issues/2005/apr/04_0132_zhs.htm
25520,Defl:X,6136,76%,2024-01-05 19:00,6e04c572,pcd/issues/2005/apr/04_0132_zht.htm
58636,Defl:X,15749,73%,2024-01-05 19:00,eec0736c,pcd/issues/2005/apr/04_0132.htm
22956,Defl:X,5540,76%,2024-01-05 19:00,661b4e5c,pcd/issues/2005/apr/04_0133_es.htm
23259,Defl:X,5501,76%,2024-01-05 19:00,ba287bab,pcd/issues/2005/apr/04_0133_fr.htm
24502,Defl:X,5667,77%,2024-01-05 19:00,d97af41f,pcd/issues/2005/apr/04_0133_zhs.htm
24510,Defl:X,5675,77%,2024-01-05 19:00,e7731362,pcd/issues/2005/apr/04_0133_zht.htm
60465,Defl:X,15600,74%,2024-01-05 19:00,685d7793,pcd/issues/2005/apr/04_0133.htm
23689,Defl:X,5982,75%,2024-01-05 19:00,19a5d21e,pcd/issues/2005/apr/04_0134_es.htm
23737,Defl:X,6003,75%,2024-01-05 19:00,dac720b8,pcd/issues/2005/apr/04_0134_fr.htm
25423,Defl:X,6125,76%,2024-01-05 19:00,8a31b964,pcd/issues/2005/apr/04_0134_zhs.htm
25437,Defl:X,6139,76%,2024-01-05 19:00,a74ebff8,pcd/issues/2005/apr/04_0134_zht.htm
58632,Defl:X,15325,74%,2024-01-05 19:00,cb97141e,pcd/issues/2005/apr/04_0134.htm
22163,Defl:X,5339,76%,2024-01-05 19:00,6d7a06ad,pcd/issues/2005/apr/04_0135_es.htm
22249,Defl:X,5362,76%,2024-01-05 19:00,838bfa3f,pcd/issues/2005/apr/04_0135_fr.htm
23350,Defl:X,5501,76%,2024-01-05 19:00,26d7886c,pcd/issues/2005/apr/04_0135_zhs.htm
23367,Defl:X,5502,77%,2024-01-05 19:00,92081709,pcd/issues/2005/apr/04_0135_zht.htm
53688,Defl:X,12780,76%,2024-01-05 19:00,76371b43,pcd/issues/2005/apr/04_0135.htm
22325,Defl:X,5349,76%,2024-01-05 19:00,c6f11208,pcd/issues/2005/apr/04_0139_es.htm
22524,Defl:X,5438,76%,2024-01-05 19:00,e2d9531b,pcd/issues/2005/apr/04_0139_fr.htm
23443,Defl:X,5567,76%,2024-01-05 19:00,3a952d72,pcd/issues/2005/apr/04_0139_zhs.htm
23460,Defl:X,5573,76%,2024-01-05 19:00,0960819c,pcd/issues/2005/apr/04_0139_zht.htm
57760,Defl:X,16102,72%,2024-01-05 19:00,4681d93e,pcd/issues/2005/apr/04_0139.htm
53310,Defl:X,7813,85%,2024-01-05 19:00,3e224fff,pcd/issues/2005/apr/04_0142.htm
50063,Defl:X,13169,74%,2024-01-05 19:00,89038c6b,pcd/issues/2005/apr/04_0143.htm
26747,Defl:X,6495,76%,2024-01-05 19:00,6fceb27c,pcd/issues/2005/apr/05_0002.htm
28531,Defl:X,7520,74%,2024-01-05 19:00,c56300a3,pcd/issues/2005/apr/05_0004.htm
29034,Defl:X,7388,75%,2024-01-05 19:00,c1913423,pcd/issues/2005/apr/05_0006.htm
46760,Defl:X,13062,72%,2024-01-05 19:00,9619e44d,pcd/issues/2005/apr/05_0008.htm
66465,Defl:X,16978,75%,2024-01-05 19:00,4e8d250d,pcd/issues/2005/apr/05_0011.htm
21317,Defl:X,4975,77%,2024-01-05 19:00,0cd4e7ae,pcd/issues/2005/apr/05_0013.htm
23794,Defl:X,5343,78%,2024-01-05 19:00,64a1d057,pcd/issues/2005/apr/05_0014.htm
22312,Defl:X,5197,77%,2024-01-05 19:00,011da425,pcd/issues/2005/apr/05_0016.htm
30973,Defl:X,7954,74%,2024-01-05 19:00,b54f6d9d,pcd/issues/2005/apr/05_0017.htm
26464,Defl:X,6747,75%,2024-01-05 19:00,a7e157d0,pcd/issues/2005/apr/05_0027.htm
17004,Defl:X,3940,77%,2024-01-05 19:00,117b3972,pcd/issues/2005/apr/cover.htm
62862,Defl:X,7876,88%,2024-01-05 19:00,82d41959,pcd/issues/2005/apr/toc.htm
59598,Defl:X,15200,75%,2024-01-05 19:00,58573830,pcd/issues/2005/jan/04_0032.htm
75408,Defl:X,18592,75%,2024-01-05 19:00,7e0d764f,pcd/issues/2005/jan/04_0038.htm
104768,Defl:X,22308,79%,2024-01-05 19:00,2111c197,pcd/issues/2005/jan/04_0050.htm
80683,Defl:X,18635,77%,2024-01-05 19:00,1191fa7a,pcd/issues/2005/jan/04_0053.htm
79178,Defl:X,21297,73%,2024-01-05 19:00,65e9d801,pcd/issues/2005/jan/04_0059.htm
58204,Defl:X,15722,73%,2024-01-05 19:00,58f4efa7,pcd/issues/2005/jan/04_0065.htm
87622,Defl:X,22864,74%,2024-01-05 19:00,1b708b9f,pcd/issues/2005/jan/04_0066.htm
100558,Defl:X,18566,82%,2024-01-05 19:00,beba2e2b,pcd/issues/2005/jan/04_0069.htm
79135,Defl:X,18757,76%,2024-01-05 19:00,47ea9241,pcd/issues/2005/jan/04_0073.htm
24140,Defl:X,5997,75%,2024-01-05 19:00,efe9c4af,pcd/issues/2005/jan/04_0075_es.htm
102079,Defl:X,21072,79%,2024-01-05 19:00,60683448,pcd/issues/2005/jan/04_0075.htm
24988,Defl:X,6351,75%,2024-01-05 19:00,4540a0eb,pcd/issues/2005/jan/04_0076_es.htm
67022,Defl:X,18942,72%,2024-01-05 19:00,f21cab7c,pcd/issues/2005/jan/04_0076.htm
50617,Defl:X,13277,74%,2024-01-05 19:00,ef2c6762,pcd/issues/2005/jan/04_0077_es.htm
47760,Defl:X,12054,75%,2024-01-05 19:00,13ce084a,pcd/issues/2005/jan/04_0077.htm
23854,Defl:X,5836,76%,2024-01-05 19:00,8e9820df,pcd/issues/2005/jan/04_0078_es.htm
78799,Defl:X,18714,76%,2024-01-05 19:00,ff6d80ed,pcd/issues/2005/jan/04_0078.htm
25240,Defl:X,6394,75%,2024-01-05 19:00,86b065ca,pcd/issues/2005/jan/04_0079_es.htm
50408,Defl:X,14765,71%,2024-01-05 19:00,e9f76122,pcd/issues/2005/jan/04_0079.htm
24941,Defl:X,6303,75%,2024-01-05 19:00,372a0106,pcd/issues/2005/jan/04_0080_es.htm
55621,Defl:X,15634,72%,2024-01-05 19:00,d4037f7b,pcd/issues/2005/jan/04_0080.htm
54766,Defl:X,14976,73%,2024-01-05 19:00,5f7ae7ac,pcd/issues/2005/jan/04_0081_es.htm
50273,Defl:X,13293,74%,2024-01-05 19:00,c0c4e305,pcd/issues/2005/jan/04_0081.htm
23691,Defl:X,5746,76%,2024-01-05 19:00,85ff9cdd,pcd/issues/2005/jan/04_0082_es.htm
77970,Defl:X,20306,74%,2024-01-05 19:00,c798635c,pcd/issues/2005/jan/04_0082.htm
24494,Defl:X,6095,75%,2024-01-05 19:00,692605cf,pcd/issues/2005/jan/04_0083_es.htm
77541,Defl:X,20062,74%,2024-01-05 19:00,35d916b7,pcd/issues/2005/jan/04_0083.htm
81779,Defl:X,16140,80%,2024-01-05 19:00,7f7575a7,pcd/issues/2005/jan/04_0087.htm
45710,Defl:X,12895,72%,2024-01-05 19:00,894b2780,pcd/issues/2005/jan/04_0099_es.htm
41950,Defl:X,11252,73%,2024-01-05 19:00,b40621f3,pcd/issues/2005/jan/04_0099.htm
53812,Defl:X,15223,72%,2024-01-05 19:00,8a5bdffd,pcd/issues/2005/jan/04_0100_es.htm
49915,Defl:X,13708,73%,2024-01-05 19:00,47bc0974,pcd/issues/2005/jan/04_0100.htm
26724,Defl:X,6810,75%,2024-01-05 19:00,82b9cf51,pcd/issues/2005/jan/04_0105.htm
