Length,Method,Size,Cmpr,Date    Time,CRC-32,Name
412243,Defl:X,118269,71%,2024-01-05 19:00,b536c0f7,eid/article/1/1/09-0103_article.html
340998,Defl:X,107082,69%,2024-01-05 19:00,237d3fd7,eid/article/1/1/09-0105_article.html
343807,Defl:X,107321,69%,2024-01-05 19:00,a3eb9a6e,eid/article/1/1/09-0106_article.html
395295,Defl:X,116617,71%,2024-01-05 19:00,aec3c513,eid/article/1/1/95-0101_article.html
415495,Defl:X,121421,71%,2024-01-05 19:00,a8ac4190,eid/article/1/1/95-0102_article.html
357203,Defl:X,109588,69%,2024-01-05 19:00,7c0b2324,eid/article/1/1/95-0104_article.html
337745,Defl:X,106743,68%,2024-01-05 19:00,135dadcc,eid/article/1/1/95-0107_article.html
338740,Defl:X,105728,69%,2024-01-05 19:00,e4d70bef,eid/article/1/1/95-0108_article.html
324954,Defl:X,102117,69%,2024-01-05 19:00,29fd859b,eid/article/1/1/95-0109_article.html
325095,Defl:X,102278,69%,2024-01-05 19:00,222b2423,eid/article/1/1/95-0110_article.html
326884,Defl:X,102782,69%,2024-01-05 19:00,c4522c49,eid/article/1/1/95-0111_article.html
320537,Defl:X,100865,69%,2024-01-05 19:00,9ac30743,eid/article/1/1/ac-0101_article.html
409188,Defl:X,121725,70%,2024-01-05 19:00,f2248db6,eid/article/1/2/95-0201_article.html
402958,Defl:X,116781,71%,2024-01-05 19:00,63bc1607,eid/article/1/2/95-0202_article.html
337838,Defl:X,105388,69%,2024-01-05 19:00,ca5512d9,eid/article/1/2/95-0203_article.html
349310,Defl:X,108752,69%,2024-01-05 19:00,dee782c5,eid/article/1/2/95-0204_article.html
339911,Defl:X,106651,69%,2024-01-05 19:00,8d1998e4,eid/article/1/2/95-0205_article.html
332898,Defl:X,104635,69%,2024-01-05 19:00,1bd7de9f,eid/article/1/2/95-0206_article.html
342321,Defl:X,107383,69%,2024-01-05 19:00,6ba40c45,eid/article/1/2/95-0207_article.html
340191,Defl:X,106407,69%,2024-01-05 19:00,01201f9f,eid/article/1/2/95-0208_article.html
327726,Defl:X,103423,68%,2024-01-05 19:00,cb043aac,eid/article/1/2/95-0209_article.html
326728,Defl:X,102758,69%,2024-01-05 19:00,70a2c53a,eid/article/1/2/95-2010_article.html
329188,Defl:X,103855,69%,2024-01-05 19:00,fa89abd5,eid/article/1/2/95-2011_article.html
320571,Defl:X,100791,69%,2024-01-05 19:00,29f71191,eid/article/1/2/ac-0102_article.html
325285,Defl:X,102460,69%,2024-01-05 19:00,e8a64f5e,eid/article/1/3/09-0314_article.html
455663,Defl:X,125427,73%,2024-01-05 19:00,86c39bc9,eid/article/1/3/95-0301_article.html
421248,Defl:X,119569,72%,2024-01-05 19:00,ea73a5a6,eid/article/1/3/95-0302_article.html
345410,Defl:X,107463,69%,2024-01-05 19:00,ae83b591,eid/article/1/3/95-0303_article.html
336893,Defl:X,105171,69%,2024-01-05 19:00,7edbe423,eid/article/1/3/95-0304_article.html
346118,Defl:X,107235,69%,2024-01-05 19:00,1c48fdb3,eid/article/1/3/95-0305_article.html
340855,Defl:X,106647,69%,2024-01-05 19:00,3d9385f0,eid/article/1/3/95-0306_article.html
343163,Defl:X,107207,69%,2024-01-05 19:00,0f60b98c,eid/article/1/3/95-0307_article.html
353349,Defl:X,108855,69%,2024-01-05 19:00,30ec2295,eid/article/1/3/95-0308_article.html
328596,Defl:X,103574,69%,2024-01-05 19:00,2d681c72,eid/article/1/3/95-0309_article.html
326506,Defl:X,103018,68%,2024-01-05 19:00,7b4637f4,eid/article/1/3/95-0310_article.html
327395,Defl:X,102997,69%,2024-01-05 19:00,a488261f,eid/article/1/3/95-0311_article.html
334102,Defl:X,104784,69%,2024-01-05 19:00,bebd7495,eid/article/1/3/95-0312_article.html
324338,Defl:X,101864,69%,2024-01-05 19:00,c80e5daf,eid/article/1/3/95-0313_article.html
320517,Defl:X,100766,69%,2024-01-05 19:00,8cd5a8a6,eid/article/1/3/ac-0103_article.html
396416,Defl:X,117963,70%,2024-01-05 19:00,5c28a5ae,eid/article/1/4/95-0401_article.html
418441,Defl:X,120165,71%,2024-01-05 19:00,93795a9f,eid/article/1/4/95-0402_article.html
351600,Defl:X,110456,69%,2024-01-05 19:00,dbb4c119,eid/article/1/4/95-0403_article.html
355838,Defl:X,109151,69%,2024-01-05 19:00,972ae0d7,eid/article/1/4/95-0404_article.html
338281,Defl:X,105722,69%,2024-01-05 19:00,7f746b30,eid/article/1/4/95-0405_article.html
345853,Defl:X,107677,69%,2024-01-05 19:00,59bada53,eid/article/1/4/95-0406_article.html
342937,Defl:X,106849,69%,2024-01-05 19:00,aa142fe2,eid/article/1/4/95-0407_article.html
383457,Defl:X,114389,70%,2024-01-05 19:00,c57aad13,eid/article/1/4/95-0408_article.html
371138,Defl:X,111982,70%,2024-01-05 19:00,4abe1d49,eid/article/1/4/95-0409_article.html
350304,Defl:X,107689,69%,2024-01-05 19:00,330351b8,eid/article/1/4/95-0410_article.html
342161,Defl:X,105859,69%,2024-01-05 19:00,301c05cd,eid/article/1/4/95-0411_article.html
324815,Defl:X,102049,69%,2024-01-05 19:00,e66b4c49,eid/article/1/4/95-0412_article.html
324544,Defl:X,102005,69%,2024-01-05 19:00,f4779081,eid/article/1/4/95-0413_article.html
328479,Defl:X,103462,69%,2024-01-05 19:00,c04f85ed,eid/article/1/4/95-0414_article.html
324048,Defl:X,101736,69%,2024-01-05 19:00,549ea58a,eid/article/1/4/95-0415_article.html
327287,Defl:X,102904,69%,2024-01-05 19:00,9394e153,eid/article/1/4/95-0416_article.html
320550,Defl:X,100800,69%,2024-01-05 19:00,840619bd,eid/article/1/4/ac-0104_article.html
390597,Defl:X,116799,70%,2024-01-05 19:00,79240a20,eid/article/10/1/02-0572_article.html
364885,Defl:X,111175,70%,2024-01-05 19:00,43796c23,eid/article/10/1/02-0605_article.html
367101,Defl:X,113287,69%,2024-01-05 19:00,cd8da898,eid/article/10/1/02-0616_article.html
357831,Defl:X,110071,69%,2024-01-05 19:00,dfb7ddd8,eid/article/10/1/02-0622_article.html
362596,Defl:X,110197,70%,2024-01-05 19:00,13380e66,eid/article/10/1/02-0636_article.html
350438,Defl:X,107939,69%,2024-01-05 19:00,7c54f123,eid/article/10/1/02-0662_article.html
378157,Defl:X,113717,70%,2024-01-05 19:00,2b93605e,eid/article/10/1/02-0663_article.html
414102,Defl:X,118235,71%,2024-01-05 19:00,7ad44a8f,eid/article/10/1/02-0705_article.html
412698,Defl:X,118562,71%,2024-01-05 19:00,82137805,eid/article/10/1/02-0714_article.html
354325,Defl:X,109388,69%,2024-01-05 19:00,0f5f2d9e,eid/article/10/1/02-0744_article.html
379632,Defl:X,114198,70%,2024-01-05 19:00,9bee0e55,eid/article/10/1/02-0764_article.html
361258,Defl:X,109924,70%,2024-01-05 19:00,c2dd5241,eid/article/10/1/02-0779_article.html
367130,Defl:X,111168,70%,2024-01-05 19:00,97bd4ce1,eid/article/10/1/02-0781_article.html
342458,Defl:X,106414,69%,2024-01-05 19:00,74d6c0a7,eid/article/10/1/02-0790_article.html
349397,Defl:X,109051,69%,2024-01-05 19:00,8cdafde3,eid/article/10/1/02-0825_article.html
410994,Defl:X,117878,71%,2024-01-05 19:00,97908c3c,eid/article/10/1/03-0119_article.html
413104,Defl:X,119548,71%,2024-01-05 19:00,812ff91f,eid/article/10/1/03-0125_article.html
347550,Defl:X,107006,69%,2024-01-05 19:00,0a25fc6d,eid/article/10/1/03-0132_article.html
381964,Defl:X,115081,70%,2024-01-05 19:00,521cb13c,eid/article/10/1/03-0140_article.html
362189,Defl:X,111111,69%,2024-01-05 19:00,fea5cb7a,eid/article/10/1/03-0144_article.html
424748,Defl:X,119680,72%,2024-01-05 19:00,04b93665,eid/article/10/1/03-0171_article.html
417527,Defl:X,119024,72%,2024-01-05 19:00,3749a8e8,eid/article/10/1/03-0219_article.html
359803,Defl:X,111717,69%,2024-01-05 19:00,13188972,eid/article/10/1/03-0238_article.html
403109,Defl:X,118810,71%,2024-01-05 19:00,38f6521f,eid/article/10/1/03-0243_article.html
389260,Defl:X,116080,70%,2024-01-05 19:00,6781d60f,eid/article/10/1/03-0279_article.html
345423,Defl:X,107021,69%,2024-01-05 19:00,21be1a98,eid/article/10/1/03-0307_article.html
362325,Defl:X,111537,69%,2024-01-05 19:00,2567312e,eid/article/10/1/03-0404_article.html
394695,Defl:X,115433,71%,2024-01-05 19:00,afb7a47f,eid/article/10/1/03-0407_article.html
343346,Defl:X,107255,69%,2024-01-05 19:00,a30818c5,eid/article/10/1/03-0467_article.html
385252,Defl:X,116277,70%,2024-01-05 19:00,b88d4292,eid/article/10/1/03-0553_article.html
339659,Defl:X,106866,69%,2024-01-05 19:00,454ad60c,eid/article/10/1/03-0945_article.html
334554,Defl:X,105829,68%,2024-01-05 19:00,d18ecd07,eid/article/10/1/ac-1001_article.html
323556,Defl:X,101623,69%,2024-01-05 19:00,11487ad7,eid/article/10/1/c1-1001_article.html
323774,Defl:X,101611,69%,2024-01-05 19:00,3ee034d4,eid/article/10/1/c2-1001_article.html
390083,Defl:X,115668,70%,2024-01-05 19:00,334981e1,eid/article/10/10/03-0789_article.html
396394,Defl:X,117221,70%,2024-01-05 19:00,35571ffb,eid/article/10/10/03-0846_article.html
415815,Defl:X,122571,71%,2024-01-05 19:00,807a7ab9,eid/article/10/10/03-0925_article.html
403003,Defl:X,119193,70%,2024-01-05 19:00,3ee69679,eid/article/10/10/03-0941_article.html
421808,Defl:X,119086,72%,2024-01-05 19:00,ddc2e3f5,eid/article/10/10/03-0981_article.html
436302,Defl:X,121582,72%,2024-01-05 19:00,1349d119,eid/article/10/10/03-0985_article.html
422041,Defl:X,118368,72%,2024-01-05 19:00,e5cccda2,eid/article/10/10/03-0994_article.html
339341,Defl:X,106092,69%,2024-01-05 19:00,b5747e55,eid/article/10/10/03-1021_article.html
349116,Defl:X,108073,69%,2024-01-05 19:00,a431ea61,eid/article/10/10/03-1037_article.html
425717,Defl:X,121084,72%,2024-01-05 19:00,a9de5b8b,eid/article/10/10/03-1086_article.html
376831,Defl:X,112937,70%,2024-01-05 19:00,a7b9e541,eid/article/10/10/03-1093_article.html
381578,Defl:X,115257,70%,2024-01-05 19:00,4c593319,eid/article/10/10/04-0026_article.html
408763,Defl:X,118114,71%,2024-01-05 19:00,3b36bd89,eid/article/10/10/04-0042_article.html
360854,Defl:X,110756,69%,2024-01-05 19:00,d000b436,eid/article/10/10/04-0076_article.html
347838,Defl:X,107291,69%,2024-01-05 19:00,c0d81459,eid/article/10/10/04-0091_article.html
373080,Defl:X,112349,70%,2024-01-05 19:00,3ce6dab3,eid/article/10/10/04-0147_article.html
337578,Defl:X,105628,69%,2024-01-05 19:00,3bafc5ea,eid/article/10/10/04-0151_article.html
341721,Defl:X,106450,69%,2024-01-05 19:00,455f3e3f,eid/article/10/10/04-0158_article.html
388018,Defl:X,116018,70%,2024-01-05 19:00,0e7a01eb,eid/article/10/10/04-0189_article.html
368825,Defl:X,111408,70%,2024-01-05 19:00,c22045a5,eid/article/10/10/04-0217_article.html
364608,Defl:X,111041,70%,2024-01-05 19:00,cf2639cd,eid/article/10/10/04-0228_article.html
371429,Defl:X,112881,70%,2024-01-05 19:00,34273cc9,eid/article/10/10/04-0241_article.html
357182,Defl:X,110275,69%,2024-01-05 19:00,830ed106,eid/article/10/10/04-0273_article.html
346944,Defl:X,107968,69%,2024-01-05 19:00,e8bd8208,eid/article/10/10/04-0277_article.html
359932,Defl:X,110424,69%,2024-01-05 19:00,c10f3529,eid/article/10/10/04-0288_article.html
362457,Defl:X,110440,70%,2024-01-05 19:00,d5b8d232,eid/article/10/10/04-0297_article.html
345722,Defl:X,107433,69%,2024-01-05 19:00,c6a3a49b,eid/article/10/10/04-0300_article.html
373495,Defl:X,112489,70%,2024-01-05 19:00,07c467ce,eid/article/10/10/04-0335_article.html
342172,Defl:X,106257,69%,2024-01-05 19:00,17f6aa6c,eid/article/10/10/04-0356_article.html
402062,Defl:X,115515,71%,2024-01-05 19:00,49f011cf,eid/article/10/10/04-0362_article.html
358743,Defl:X,110138,69%,2024-01-05 19:00,5d2ffd68,eid/article/10/10/04-0374_article.html
420983,Defl:X,119786,72%,2024-01-05 19:00,f5ce21a7,eid/article/10/10/04-0382_article.html
363598,Defl:X,110185,70%,2024-01-05 19:00,a78eb261,eid/article/10/10/04-0395_article.html
366328,Defl:X,111799,70%,2024-01-05 19:00,c1268b25,eid/article/10/10/04-0402_article.html
382692,Defl:X,115884,70%,2024-01-05 19:00,74879801,eid/article/10/10/04-0445_article.html
425900,Defl:X,120227,72%,2024-01-05 19:00,21dc09d9,eid/article/10/10/04-0453_article.html
347856,Defl:X,107439,69%,2024-01-05 19:00,16e1f995,eid/article/10/10/04-0464_article.html
329911,Defl:X,103737,69%,2024-01-05 19:00,17c7905f,eid/article/10/10/04-0531_article.html
350151,Defl:X,107962,69%,2024-01-05 19:00,55f96637,eid/article/10/10/04-0556_article.html
338195,Defl:X,105812,69%,2024-01-05 19:00,7644efe7,eid/article/10/10/04-0586_article.html
334850,Defl:X,105759,68%,2024-01-05 19:00,753c2fbf,eid/article/10/10/ac-1010_article.html
323299,Defl:X,101514,69%,2024-01-05 19:00,b19879d7,eid/article/10/10/c1-1010_article.html
344596,Defl:X,107436,69%,2024-01-05 19:00,29782dea,eid/article/10/11/03-0785_article.html
343770,Defl:X,106495,69%,2024-01-05 19:00,d73a83bc,eid/article/10/11/03-1019_article.html
348390,Defl:X,108822,69%,2024-01-05 19:00,5446d9d0,eid/article/10/11/04-0006_article.html
361942,Defl:X,110590,69%,2024-01-05 19:00,b4da2211,eid/article/10/11/04-0055_article.html
364939,Defl:X,111131,70%,2024-01-05 19:00,7a2c2b2c,eid/article/10/11/04-0127_article.html
360693,Defl:X,111057,69%,2024-01-05 19:00,af80e6d1,eid/article/10/11/04-0180_article.html
414459,Defl:X,117482,72%,2024-01-05 19:00,d5c40575,eid/article/10/11/04-0195_article.html
435211,Defl:X,121595,72%,2024-01-05 19:00,88d27761,eid/article/10/11/04-0222_article.html
344626,Defl:X,107652,69%,2024-01-05 19:00,5bca21bf,eid/article/10/11/04-0237_article.html
402958,Defl:X,118295,71%,2024-01-05 19:00,5d7f4a66,eid/article/10/11/04-0252_article.html
396661,Defl:X,116465,71%,2024-01-05 19:00,4f3b1a9d,eid/article/10/11/04-0253_article.html
397150,Defl:X,115872,71%,2024-01-05 19:00,69345ec7,eid/article/10/11/04-0353_article.html
415726,Defl:X,119063,71%,2024-01-05 19:00,b3909de5,eid/article/10/11/04-0367_article.html
366639,Defl:X,112345,69%,2024-01-05 19:00,9fb01a6c,eid/article/10/11/04-0428_article.html
353418,Defl:X,111217,69%,2024-01-05 19:00,a0498fe7,eid/article/10/11/04-0455_article.html
388563,Defl:X,115105,70%,2024-01-05 19:00,0767ac85,eid/article/10/11/04-0467_article.html
398381,Defl:X,116714,71%,2024-01-05 19:00,ff4fcafe,eid/article/10/11/04-0469_article.html
388538,Defl:X,114446,71%,2024-01-05 19:00,e9ed4cf8,eid/article/10/11/04-0476_article.html
340436,Defl:X,107751,68%,2024-01-05 19:00,dd9ec435,eid/article/10/11/04-0485_article.html
355242,Defl:X,110449,69%,2024-01-05 19:00,689dbf73,eid/article/10/11/04-0498_article.html
354588,Defl:X,108274,70%,2024-01-05 19:00,9e1134ee,eid/article/10/11/04-0516_article.html
408712,Defl:X,118823,71%,2024-01-05 19:00,b71eb105,eid/article/10/11/04-0548_article.html
374360,Defl:X,115287,69%,2024-01-05 19:00,fe9fdd49,eid/article/10/11/04-0555_article.html
382685,Defl:X,114414,70%,2024-01-05 19:00,f69162e7,eid/article/10/11/04-0572_article.html
337343,Defl:X,105290,69%,2024-01-05 19:00,6f4db475,eid/article/10/11/04-0612_article.html
331515,Defl:X,104298,69%,2024-01-05 19:00,d4f9b459,eid/article/10/11/04-0622_01_article.html
330550,Defl:X,104306,68%,2024-01-05 19:00,a1ac5eb2,eid/article/10/11/04-0622_02_article.html
327336,Defl:X,102863,69%,2024-01-05 19:00,8b77aa6f,eid/article/10/11/04-0622_03_article.html
330584,Defl:X,104236,69%,2024-01-05 19:00,9e723883,eid/article/10/11/04-0622_04_article.html
328614,Defl:X,103552,69%,2024-01-05 19:00,9a9d527e,eid/article/10/11/04-0622_05_article.html
330350,Defl:X,104091,69%,2024-01-05 19:00,6cc65904,eid/article/10/11/04-0622_06_article.html
331445,Defl:X,104461,69%,2024-01-05 19:00,eec54177,eid/article/10/11/04-0622_07_article.html
335304,Defl:X,105289,69%,2024-01-05 19:00,071a7c0d,eid/article/10/11/04-0623_01_article.html
330281,Defl:X,103584,69%,2024-01-05 19:00,0d61133d,eid/article/10/11/04-0623_02_article.html
330099,Defl:X,104086,69%,2024-01-05 19:00,5d811b74,eid/article/10/11/04-0623_04_article.html
331180,Defl:X,104468,69%,2024-01-05 19:00,c53e5657,eid/article/10/11/04-0623_05_article.html
327247,Defl:X,103036,69%,2024-01-05 19:00,8d879418,eid/article/10/11/04-0623_06_article.html
348535,Defl:X,107371,69%,2024-01-05 19:00,0e77ec86,eid/article/10/11/04-0623_07_article.html
343410,Defl:X,106650,69%,2024-01-05 19:00,63e95be9,eid/article/10/11/04-0623_08_article.html
335911,Defl:X,105684,69%,2024-01-05 19:00,3ab03730,eid/article/10/11/04-0623_09_article.html
330339,Defl:X,104301,68%,2024-01-05 19:00,31684a17,eid/article/10/11/04-0623_10_article.html
330550,Defl:X,104098,69%,2024-01-05 19:00,4173c7bb,eid/article/10/11/04-0623_11_article.html
330698,Defl:X,104103,69%,2024-01-05 19:00,224d854d,eid/article/10/11/04-0623_12_article.html
329928,Defl:X,103786,69%,2024-01-05 19:00,b64ae396,eid/article/10/11/04-0623_13_article.html
337516,Defl:X,105782,69%,2024-01-05 19:00,e7a8bc97,eid/article/10/11/04-0623_14_article.html
332798,Defl:X,104595,69%,2024-01-05 19:00,e7d4cef0,eid/article/10/11/04-0624_01_article.html
334121,Defl:X,105024,69%,2024-01-05 19:00,c262ad8f,eid/article/10/11/04-0624_02_article.html
334246,Defl:X,105210,69%,2024-01-05 19:00,a3ad23e8,eid/article/10/11/04-0624_03_article.html
333636,Defl:X,104682,69%,2024-01-05 19:00,0e7da01d,eid/article/10/11/04-0624_04_article.html
333678,Defl:X,105251,69%,2024-01-05 19:00,0f2d66f2,eid/article/10/11/04-0624_05_article.html
333995,Defl:X,104823,69%,2024-01-05 19:00,771df7dc,eid/article/10/11/04-0624_06_article.html
331978,Defl:X,104843,68%,2024-01-05 19:00,fd13f5bb,eid/article/10/11/04-0624_07_article.html
332548,Defl:X,104889,69%,2024-01-05 19:00,097eea5e,eid/article/10/11/04-0624_08_article.html
332257,Defl:X,104506,69%,2024-01-05 19:00,cf5a1424,eid/article/10/11/04-0624_09_article.html
327655,Defl:X,103129,69%,2024-01-05 19:00,80f354e3,eid/article/10/11/04-0624_10_article.html
331935,Defl:X,104767,68%,2024-01-05 19:00,50843024,eid/article/10/11/04-0624_11_article.html
326874,Defl:X,102896,69%,2024-01-05 19:00,7ffc0b21,eid/article/10/11/04-0624_12_article.html
331911,Defl:X,104497,69%,2024-01-05 19:00,d4249df3,eid/article/10/11/04-0624_13_article.html
329324,Defl:X,103584,69%,2024-01-05 19:00,d8280f59,eid/article/10/11/04-0653_03_article.html
331782,Defl:X,104165,69%,2024-01-05 19:00,a1a7ca9b,eid/article/10/11/04-0665_article.html
359434,Defl:X,112578,69%,2024-01-05 19:00,26eb2d43,eid/article/10/11/04-0673_article.html
344846,Defl:X,107575,69%,2024-01-05 19:00,6d6e13e3,eid/article/10/11/04-0682_article.html
332354,Defl:X,104476,69%,2024-01-05 19:00,7cabc778,eid/article/10/11/04-0728_article.html
393596,Defl:X,117461,70%,2024-01-05 19:00,f48d2937,eid/article/10/11/04-0729_article.html
413006,Defl:X,119909,71%,2024-01-05 19:00,551fd98a,eid/article/10/11/04-0784_article.html
331915,Defl:X,104371,69%,2024-01-05 19:00,14498874,eid/article/10/11/04-0797_01_article.html
328031,Defl:X,103626,68%,2024-01-05 19:00,1523f5ba,eid/article/10/11/04-0797_02_article.html
330265,Defl:X,103959,69%,2024-01-05 19:00,cf43d9bf,eid/article/10/11/04-0797_03_article.html
330124,Defl:X,104364,68%,2024-01-05 19:00,45619bf2,eid/article/10/11/04-0797_04_article.html
331089,Defl:X,104639,68%,2024-01-05 19:00,dec36c2e,eid/article/10/11/04-0797_05_article.html
330519,Defl:X,104347,68%,2024-01-05 19:00,2629b815,eid/article/10/11/04-0797_06_article.html
330311,Defl:X,103902,69%,2024-01-05 19:00,235a7929,eid/article/10/11/04-0797_07_article.html
330650,Defl:X,103815,69%,2024-01-05 19:00,6daab7bf,eid/article/10/11/04-0797_08_article.html
332304,Defl:X,104782,69%,2024-01-05 19:00,2434dae6,eid/article/10/11/04-0797_09_article.html
331627,Defl:X,104405,69%,2024-01-05 19:00,9cb6b9c1,eid/article/10/11/04-0797_10_article.html
329133,Defl:X,103688,69%,2024-01-05 19:00,444baf77,eid/article/10/11/04-0797_11_article.html
333430,Defl:X,105390,68%,2024-01-05 19:00,713efbc0,eid/article/10/11/04-0797_12_article.html
332634,Defl:X,104820,69%,2024-01-05 19:00,12d15b23,eid/article/10/11/04-0797_13_article.html
351691,Defl:X,109044,69%,2024-01-05 19:00,6bbe45ed,eid/article/10/11/04-0800_article.html
333391,Defl:X,104673,69%,2024-01-05 19:00,5272c97d,eid/article/10/11/04-0857_article.html
335424,Defl:X,106250,68%,2024-01-05 19:00,4b19dc23,eid/article/10/11/ac-1011_article.html
324575,Defl:X,102162,69%,2024-01-05 19:00,1d60ea47,eid/article/10/11/ad-1011_article.html
324227,Defl:X,101523,69%,2024-01-05 19:00,1c76908b,eid/article/10/11/c1-1011_article.html
378934,Defl:X,115136,70%,2024-01-05 19:00,0233dcf1,eid/article/10/12/03-0773_article.html
391840,Defl:X,116754,70%,2024-01-05 19:00,ff5e0520,eid/article/10/12/03-0804_article.html
342530,Defl:X,106376,69%,2024-01-05 19:00,1e44064e,eid/article/10/12/03-1054_article.html
350246,Defl:X,107556,69%,2024-01-05 19:00,1f5466c6,eid/article/10/12/03-1068_article.html
389754,Defl:X,116166,70%,2024-01-05 19:00,88f6876a,eid/article/10/12/04-0062_article.html
361605,Defl:X,111355,69%,2024-01-05 19:00,88c316f1,eid/article/10/12/04-0080_article.html
347116,Defl:X,107383,69%,2024-01-05 19:00,f49eeb72,eid/article/10/12/04-0094_article.html
393365,Defl:X,118142,70%,2024-01-05 19:00,8f438e39,eid/article/10/12/04-0167_article.html
353123,Defl:X,109297,69%,2024-01-05 19:00,7fc2dcbb,eid/article/10/12/04-0168_article.html
392103,Defl:X,116601,70%,2024-01-05 19:00,ad529c37,eid/article/10/12/04-0264_article.html
362177,Defl:X,110057,70%,2024-01-05 19:00,c1f55cfa,eid/article/10/12/04-0286_article.html
363579,Defl:X,111564,69%,2024-01-05 19:00,7a79ae3e,eid/article/10/12/04-0293_article.html
415130,Defl:X,119650,71%,2024-01-05 19:00,beb6e489,eid/article/10/12/04-0295_article.html
367915,Defl:X,111798,70%,2024-01-05 19:00,d5f8cc38,eid/article/10/12/04-0319_article.html
343447,Defl:X,106009,69%,2024-01-05 19:00,b6e20c3f,eid/article/10/12/04-0359_article.html
364395,Defl:X,110559,70%,2024-01-05 19:00,9f5cbe8e,eid/article/10/12/04-0387_article.html
413540,Defl:X,121130,71%,2024-01-05 19:00,e151816b,eid/article/10/12/04-0393_article.html
381359,Defl:X,114045,70%,2024-01-05 19:00,adfa6447,eid/article/10/12/04-0410_article.html
390807,Defl:X,115717,70%,2024-01-05 19:00,59f84b57,eid/article/10/12/04-0419_article.html
403304,Defl:X,118640,71%,2024-01-05 19:00,4783b920,eid/article/10/12/04-0442_article.html
361286,Defl:X,110774,69%,2024-01-05 19:00,8a3c35d9,eid/article/10/12/04-0459_article.html
404939,Defl:X,118628,71%,2024-01-05 19:00,8e51f6c1,eid/article/10/12/04-0486_article.html
363756,Defl:X,111116,70%,2024-01-05 19:00,d40d5f04,eid/article/10/12/04-0497_article.html
363413,Defl:X,111623,69%,2024-01-05 19:00,4ba51489,eid/article/10/12/04-0511_article.html
361429,Defl:X,111859,69%,2024-01-05 19:00,98faa65a,eid/article/10/12/04-0520_article.html
396526,Defl:X,117352,70%,2024-01-05 19:00,a336ab4e,eid/article/10/12/04-0535_article.html
345512,Defl:X,107386,69%,2024-01-05 19:00,d9d2353a,eid/article/10/12/04-0537_article.html
385733,Defl:X,114662,70%,2024-01-05 19:00,61695069,eid/article/10/12/04-0581_article.html
350757,Defl:X,108585,69%,2024-01-05 19:00,ffd61677,eid/article/10/12/04-0598_article.html
365224,Defl:X,111418,70%,2024-01-05 19:00,7a456979,eid/article/10/12/04-0647_article.html
353939,Defl:X,109183,69%,2024-01-05 19:00,c085a0cf,eid/article/10/12/04-0684_article.html
379294,Defl:X,114887,70%,2024-01-05 19:00,1f881e5e,eid/article/10/12/04-0701_article.html
395629,Defl:X,117483,70%,2024-01-05 19:00,13bd8ebb,eid/article/10/12/04-0707_article.html
349132,Defl:X,108881,69%,2024-01-05 19:00,43c1dc0a,eid/article/10/12/04-0714_article.html
367840,Defl:X,111439,70%,2024-01-05 19:00,660c7b9f,eid/article/10/12/04-0759_article.html
330477,Defl:X,103675,69%,2024-01-05 19:00,134bc93c,eid/article/10/12/04-0791_article.html
345809,Defl:X,106948,69%,2024-01-05 19:00,e7a02702,eid/article/10/12/04-0821_article.html
380948,Defl:X,115986,70%,2024-01-05 19:00,536d4ba4,eid/article/10/12/04-0836_article.html
330893,Defl:X,103970,69%,2024-01-05 19:00,13e60c28,eid/article/10/12/04-0847_article.html
383205,Defl:X,114772,70%,2024-01-05 19:00,d93c21c5,eid/article/10/12/04-0904_article.html
362470,Defl:X,111066,69%,2024-01-05 19:00,7b4226e1,eid/article/10/12/04-0961_article.html
328043,Defl:X,103089,69%,2024-01-05 19:00,2aa74d0c,eid/article/10/12/04-0987_article.html
331619,Defl:X,104110,69%,2024-01-05 19:00,0115fc23,eid/article/10/12/04-1026_article.html
337553,Defl:X,105490,69%,2024-01-05 19:00,fd852296,eid/article/10/12/04-1037_article.html
334853,Defl:X,105828,68%,2024-01-05 19:00,3d5bf89d,eid/article/10/12/ac-1012_article.html
366091,Defl:X,111431,70%,2024-01-05 19:00,f970404e,eid/article/10/2/03-0322_article.html
374953,Defl:X,114944,69%,2024-01-05 19:00,908a4ab6,eid/article/10/2/03-0351_article.html
347603,Defl:X,107667,69%,2024-01-05 19:00,abc3bf3f,eid/article/10/2/03-0397_article.html
356976,Defl:X,111134,69%,2024-01-05 19:00,1654391f,eid/article/10/2/03-0418_article.html
352431,Defl:X,107983,69%,2024-01-05 19:00,f64fb450,eid/article/10/2/03-0426_article.html
393126,Defl:X,117791,70%,2024-01-05 19:00,57b14aa7,eid/article/10/2/03-0452_article.html
353872,Defl:X,108476,69%,2024-01-05 19:00,bce006c6,eid/article/10/2/03-0482_article.html
345308,Defl:X,107135,69%,2024-01-05 19:00,ecdc0fdf,eid/article/10/2/03-0485_article.html
358368,Defl:X,110651,69%,2024-01-05 19:00,a9f0dac0,eid/article/10/2/03-0501_article.html
376739,Defl:X,114455,70%,2024-01-05 19:00,c0d3697f,eid/article/10/2/03-0515_article.html
354142,Defl:X,108853,69%,2024-01-05 19:00,276caa51,eid/article/10/2/03-0533_article.html
363043,Defl:X,112757,69%,2024-01-05 19:00,2e683b1f,eid/article/10/2/03-0534_article.html
384459,Defl:X,115177,70%,2024-01-05 19:00,70661af1,eid/article/10/2/03-0610_article.html
369732,Defl:X,113607,69%,2024-01-05 19:00,b9944064,eid/article/10/2/03-0626_article.html
